"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000102780",472.590892293774,0.661472447849611,0.152688242615803,4.33217670540633,1.47642367765347e-05,0.000305888325554881,"DGKH"
"ENSG00000140682",1858.07008535002,0.642427746377678,0.148349161936337,4.33051146357924,1.48763400827032e-05,0.000307789850481612,"TGFB1I1"
"ENSG00000198728",2089.19729082143,-0.508981212807817,0.1175545891165,-4.32974345479103,1.49283151242048e-05,0.00030844383704786,"LDB1"
"ENSG00000109689",1160.0423434388,-1.01698727675674,0.235241991852434,-4.3231536544491,1.53814526947972e-05,0.000317373434690331,"STIM2"
"ENSG00000198046",236.474788624346,-0.865557831134316,0.200259915348111,-4.32217216126214,1.5450055429675e-05,0.000318355223785617,"ZNF667"
"ENSG00000035115",469.642006100102,-0.534510203063141,0.123807066059529,-4.3172834966151,1.57961221953502e-05,0.000324892279285267,"SH3YL1"
"ENSG00000173914",321.912919427587,-0.614509406267135,0.142343541461779,-4.31708667605505,1.58102086387086e-05,0.000324892279285267,"RBM4B"
"ENSG00000105186",552.753425603301,0.485774136578966,0.112563542097912,4.31555481930748,1.59202536076544e-05,0.000326710353506675,"ANKRD27"
"ENSG00000129116",22899.4584204201,0.876332473983931,0.20311722571704,4.31441730700251,1.60024417864922e-05,0.000327952612796243,"PALLD"
"ENSG00000131771",89.6699369856323,-3.04228544536291,0.705969478814529,-4.30937248232253,1.63718424896871e-05,0.000335069668251772,"PPP1R1B"
"ENSG00000161381",638.807783189439,-1.27537341790529,0.295977913830501,-4.30901549848635,1.63982877804673e-05,0.000335157987092007,"PLXDC1"
"ENSG00000035403",17004.3073453495,0.878840960069001,0.204097002200299,4.30599641638301,1.66235747323901e-05,0.000339304635204916,"VCL"
"ENSG00000164402",2021.3289302764,-0.331175718311719,0.076920160827277,-4.30544755432023,1.66648469838673e-05,0.000339689243029166,"SEPT8"
"ENSG00000125965",457.61167264081,-1.2244135578624,0.284552281683993,-4.30294760110959,1.68540720989146e-05,0.000343084572497394,"GDF5"
"ENSG00000154654",1359.99538473703,-0.924777887751893,0.215020976385961,-4.30087288828939,1.70126632022429e-05,0.000345848032480496,"NCAM2"
"ENSG00000164692",207689.679611623,-0.469230457068703,0.109132966560214,-4.29962157044275,1.71090003989594e-05,0.000347340229279142,"COL1A2"
"ENSG00000048740",5672.82425267741,0.849811261897425,0.197927641525425,4.29354513269569,1.7584254897313e-05,0.000356510763614197,"CELF2"
"ENSG00000188501",23.9533265005472,-2.89134433762672,0.673642248390237,-4.29210659595059,1.76985941814618e-05,0.000358349209730266,"LCTL"
"ENSG00000114850",2864.24089084225,0.379409466677657,0.088478001183767,4.28817854835612,1.80144264438961e-05,0.000364132068324464,"SSR3"
"ENSG00000166592",106.180971782242,-1.46414481497597,0.341455001066537,-4.28795832658097,1.80322912673059e-05,0.000364132068324464,"RRAD"
"ENSG00000065526",1489.2348721478,0.729551415630931,0.17018219467516,4.28688451822754,1.81196427798267e-05,0.000365408774834188,"SPEN"
"ENSG00000171819",258.261736209332,5.89379338689516,1.37560260074924,4.28451747887436,1.83136211563088e-05,0.000368829511186565,"ANGPTL7"
"ENSG00000185745",283.997852484848,-1.59984121858618,0.373501008579007,-4.28336519002401,1.84087653677542e-05,0.000370253322038031,"IFIT1"
"ENSG00000109861",4209.17580466704,1.05208848384658,0.246062256267058,4.27570038496565,1.90537330614008e-05,0.000382717224422964,"CTSC"
"ENSG00000101384",1244.85651932936,-0.583670696184726,0.136779049445944,-4.26725217457661,1.97895418717224e-05,0.000396488399207512,"JAG1"
"ENSG00000183049",325.74735723522,-0.721345899451985,0.169045360759557,-4.26717359299789,1.97965114055336e-05,0.000396488399207512,"CAMK1D"
"ENSG00000189320",1338.32017123955,0.822774929503496,0.192825842917596,4.26693288126896,1.98178750874933e-05,0.000396488399207512,"FAM180A"
"ENSG00000084764",313.392834137857,-0.730247188677834,0.171224390556662,-4.26485494446061,2.00032114488742e-05,0.00039966838706227,"MAPRE3"
"ENSG00000074935",273.111485781263,-0.662484734845665,0.15536617238632,-4.26402172796269,2.0077990723669e-05,0.000400633951923541,"TUBE1"
"ENSG00000106211",8538.62956816814,0.501825085450599,0.117864474651326,4.25764495141667,2.06591707833069e-05,0.000411688344096293,"HSPB1"
"ENSG00000111231",251.748404364098,0.702820900630128,0.165114583097734,4.25656466827111,2.07592010228315e-05,0.000413138107083815,"GPN3"
"ENSG00000070808",25.5885475782533,-1.71713234596498,0.403690557640051,-4.25358560775666,2.10374458231324e-05,0.000418126137783912,"CAMK2A"
"ENSG00000132330",160.205117398884,0.630366268174529,0.148224760992151,4.25277304517233,2.11139534277807e-05,0.000419096755784717,"SCLY"
"ENSG00000085415",393.381525407679,0.715641534183758,0.168422725641576,4.2490794009992,2.14650830971149e-05,0.000425508748044247,"SEH1L"
"ENSG00000061273",3199.21024764819,0.624213556790533,0.146962168058381,4.24744384923991,2.16223332554674e-05,0.000428065669482423,"HDAC7"
"ENSG00000151929",1202.68635289829,0.421692967991402,0.0993277077775754,4.24547165566026,2.18134083774398e-05,0.000430722385757922,"BAG3"
"ENSG00000170776",2917.057455751,0.556055233959738,0.130973454308293,4.24555675725605,2.18051302707621e-05,0.000430722385757922,"AKAP13"
"ENSG00000141469",72.1302155257671,-2.93302729565649,0.691283875690589,-4.2428695342075,2.20679740991943e-05,0.000435181598609762,"SLC14A1"
"ENSG00000135093",348.717137541514,-0.542557958185516,0.127907152036127,-4.24181095074553,2.21723424305848e-05,0.000435936729307709,"USP30"
"ENSG00000154945",1204.69476258018,0.349248626696686,0.0823387745150583,4.24160583824107,2.21926192338226e-05,0.000435936729307709,"ANKRD40"
"ENSG00000170873",1670.51689714334,1.88077354483727,0.443364808323209,4.24204517257535,2.21492095320807e-05,0.000435936729307709,"MTSS1"
"ENSG00000275482",1447.18905030794,1.39882038999238,0.329859318265076,4.24065749407838,2.22865993411063e-05,0.000437215734483231,"EPHB6"
"ENSG00000176371",120.021671201796,-0.809006989709579,0.190848722558898,-4.23899609524456,2.2452156325458e-05,0.000439893800192836,"ZSCAN2"
"ENSG00000149577",1335.50066951113,0.695830180494039,0.164298813767299,4.23515036133836,2.28398824938428e-05,0.000446912171019701,"SIDT2"
"ENSG00000123405",12.6737953619004,-2.47823976772392,0.586055983305383,-4.22867411701274,2.35072553656066e-05,0.000459377267757564,"NFE2"
"ENSG00000170759",4490.45262291864,0.554070800177361,0.131058484762357,4.22766065991097,2.36133559500856e-05,0.000460856025597998,"KIF5B"
"ENSG00000125868",15937.9441078362,0.901021151806496,0.213172171882633,4.22672970795913,2.37112203298936e-05,0.000462170440020899,"DSTN"
"ENSG00000142002",1575.86721779364,0.511784902257296,0.121309263206683,4.2188443712277,2.45557691520133e-05,0.000477403239803904,"DPP9"
"ENSG00000165637",2196.41163782697,0.529181690678012,0.125431439931078,4.21889193784897,2.45505898466028e-05,0.000477403239803904,"VDAC2"
"ENSG00000126458",2035.8709955834,0.585173367476269,0.138726444315755,4.21818183521202,2.46280177377473e-05,0.000478194011074594,"RRAS"
"ENSG00000148908",406.930993232911,-0.629084763356805,0.149204622328103,-4.21625519062968,2.48392663590822e-05,0.000481678218960692,"RGS10"
"ENSG00000166963",7139.81802714842,-0.736426158954703,0.17485034158776,-4.21175133126681,2.53398407859408e-05,0.000490756890924646,"MAP1A"
"ENSG00000168781",326.426751737297,-1.22505541256451,0.291188711819892,-4.20708414453318,2.58686840027275e-05,0.000500359156093624,"PPIP5K1"
"ENSG00000160460",190.321023811135,-1.31577883426972,0.312919803162263,-4.20484360840349,2.61262746823795e-05,0.000504696977123262,"SPTBN4"
"ENSG00000011478",148.179692769756,0.741744543437107,0.176429709379525,4.20419296753196,2.62015336476953e-05,0.000505506021776236,"QPCTL"
"ENSG00000166986",1704.42316560782,-0.394908988395512,0.0939427481195869,-4.20371977933627,2.62563962913308e-05,0.000505920002331049,"MARS"
"ENSG00000031823",1567.98226075845,-0.547513205505136,0.130471056807467,-4.19643420466112,2.71150184472194e-05,0.00052092092907569,"RANBP3"
"ENSG00000137962",4572.42412811343,1.21889764044465,0.290458023224728,4.19646745134525,2.71110402880665e-05,0.00052092092907569,"ARHGAP29"
"ENSG00000189007",174.719484074007,-1.12891389303297,0.26902978152846,-4.19624134777636,2.71381058462014e-05,0.00052092092907569,"ADAT2"
"ENSG00000080822",1023.22692152675,0.465360122505679,0.110948390902491,4.19438370146954,2.73614487470851e-05,0.000524543216803296,"CLDND1"
"ENSG00000146966",2685.88717969121,0.468425173023908,0.111708861557781,4.19326780786874,2.74964505799805e-05,0.000526464910282939,"DENND2A"
"ENSG00000136141",517.291353431475,-0.599661634327812,0.143034024303907,-4.19244048572456,2.75969493615435e-05,0.000527721967273456,"LRCH1"
"ENSG00000108797",1888.70438293358,-0.623094396435321,0.148678946278041,-4.19087175443176,2.77884703856026e-05,0.000530045823664926,"CNTNAP1"
"ENSG00000171603",6904.33112544511,0.3516725014579,0.0839106657102725,4.19103457803753,2.77685331889499e-05,0.000530045823664926,"CLSTN1"
"ENSG00000064201",17.1426991592073,-2.07145054528756,0.494426665203197,-4.18960119077769,2.79445147095893e-05,0.000532351792800918,"TSPAN32"
"ENSG00000124762",8083.33868783847,-0.982095722155724,0.234477857105752,-4.18843695638513,2.80882313286808e-05,0.000534417416423204,"CDKN1A"
"ENSG00000122085",488.337995127163,-0.466566862722928,0.111422513870513,-4.1873661481479,2.82210352832464e-05,0.000536270488537976,"MTERF4"
"ENSG00000170802",302.10986615497,1.00491644095413,0.240053421767002,4.18622002368086,2.83638414395392e-05,0.000538308745115065,"FOXN2"
"ENSG00000110090",2284.63120555179,0.708479829842702,0.169359803011137,4.18328208492373,2.87330503670502e-05,0.000544500457888167,"CPT1A"
"ENSG00000138615",855.755382175577,1.38741117554362,0.331674275737518,4.18305330571249,2.87619918329834e-05,0.000544500457888167,"CILP"
"ENSG00000105552",501.765286707332,0.744862409782694,0.178189748894813,4.18016420362316,2.91298674222812e-05,0.000550776332222783,"BCAT2"
"ENSG00000187109",11827.4600748288,0.418907389477015,0.100238762800643,4.17909576867134,2.92670429725007e-05,0.000552680007255016,"NAP1L1"
"ENSG00000064933",474.677180926486,0.577144839699768,0.138194204736528,4.1763317123183,2.96247726778009e-05,0.000558738707603107,"PMS1"
"ENSG00000254470",365.954510933768,0.731488998787919,0.175215538165816,4.17479526328123,2.9825416144489e-05,0.000561823292920753,"AP5B1"
"ENSG00000135069",711.367453900976,-1.25158684907521,0.299825047681418,-4.17439056127525,2.98784803208295e-05,0.000562123707402439,"PSAT1"
"ENSG00000078124",327.409499396012,0.868652672611578,0.208316730192768,4.16986514624995,3.04779929751437e-05,0.000571273766842267,"ACER3"
"ENSG00000186073",325.93824266317,-0.557139833974973,0.133607071677233,-4.16998761353671,3.04616194636343e-05,0.000571273766842267,"C15orf41"
"ENSG00000196924",73739.3249566411,0.683272430357155,0.163837853325314,4.17041859673575,3.04040647410613e-05,0.000571273766842267,"FLNA"
"ENSG00000101417",291.295276340568,-0.589557532178468,0.141408241942733,-4.16918790643919,3.05686890380534e-05,0.000571996602226607,"PXMP4"
"ENSG00000157368",53.9735372844147,-2.11542121394714,0.507415300091018,-4.16901345617226,3.0592092955005e-05,0.000571996602226607,"IL34"
"ENSG00000153904",3093.39374538368,1.35285466733729,0.324991545184269,4.16273803852414,3.1445405348691e-05,0.000587226466098551,"DDAH1"
"ENSG00000128510",163.354469753081,-2.22859740560687,0.535604172359405,-4.16090374313107,3.1699068029348e-05,0.000591234464660685,"CPA4"
"ENSG00000117122",706.031356008506,-0.715866619778022,0.172219324043935,-4.15671483877962,3.22856561872124e-05,0.000601434517780237,"MFAP2"
"ENSG00000111885",5780.07463927868,0.826382778959571,0.198874848039023,4.15529056141589,3.24874418242273e-05,0.000604450007896711,"MAN1A1"
"ENSG00000135679",3281.03314493111,-0.671343211203408,0.161575636119322,-4.15497798633222,3.25318861937332e-05,0.000604534253256552,"MDM2"
"ENSG00000049089",69.330610655078,-0.932143394751683,0.224397673937184,-4.15397975565744,3.26742095525183e-05,0.000606434930971679,"COL9A2"
"ENSG00000075142",1478.07969934526,0.415145222343472,0.100008477178619,4.15110032724533,3.3088067265116e-05,0.000613364478249917,"SRI"
"ENSG00000140564",2519.98803846909,0.51231653997637,0.123471735730701,4.1492616666033,3.33549362198464e-05,0.000617555634534931,"FURIN"
"ENSG00000070882",1137.43626772457,-1.12236951256612,0.270560085028835,-4.14831889355189,3.34925649529417e-05,0.000619346637621859,"OSBPL3"
"ENSG00000147459",1166.48221391024,0.71178172555378,0.171629787724173,4.14719225020359,3.36577431121447e-05,0.000621642096870038,"DOCK5"
"ENSG00000154319",89.7923845216443,0.986924515931512,0.238026950183821,4.14627215602831,3.37932126151178e-05,0.000623383928204579,"FAM167A"
"ENSG00000139436",2638.63526552401,0.544316191329982,0.13129166003522,4.14585504657313,3.38547959330129e-05,0.000623760200006667,"GIT2"
"ENSG00000179388",56.3232846179851,-1.96822920943449,0.475076671917583,-4.14297170494606,3.42834257302603e-05,0.000630890015412871,"EGR3"
"ENSG00000161267",42.4134126261392,1.56567871197046,0.378079171702148,4.14113981714894,3.45584214461259e-05,0.000635178753399972,"BDH1"
"ENSG00000171469",630.454629229045,-0.605607872080147,0.146258534466725,-4.14066689706867,3.4629753813237e-05,0.000635718329092696,"ZNF561"
"ENSG00000144362",100.684408365839,1.4642297159737,0.353832262521418,4.13820295961583,3.50036668262097e-05,0.000641804520681532,"PHOSPHO2"
"ENSG00000179862",58.1084413078857,1.47917882800043,0.357589553529627,4.13652695779289,3.5260194816023e-05,0.000645726300469975,"CITED4"
"ENSG00000204262",16019.6486291957,0.37495060407162,0.090653818548515,4.13607071467109,3.53303357011471e-05,0.000646229389123035,"COL5A2"
"ENSG00000154710",1280.38728267921,0.410652075365006,0.0993975886562482,4.13140882909328,3.60546689098058e-05,0.000658682702821482,"RABGEF1"
"ENSG00000198925",2050.32199109614,0.372390241015907,0.0901789564562763,4.12945830878473,3.63618929270744e-05,0.00066349502214523,"ATG9A"
"ENSG00000100320",5407.33945229994,-0.413579389165312,0.100176342156063,-4.12851358178962,3.65115876510238e-05,0.000665424783363124,"RBFOX2"
"ENSG00000116455",502.552674839896,0.504757199514351,0.122330999207452,4.12615937730038,3.68871680553966e-05,0.000670655654500578,"WDR77"
"ENSG00000131370",1431.48422952866,-0.857798320696255,0.207885980926744,-4.12629229192001,3.68658660528728e-05,0.000670655654500578,"SH3BP5"
"ENSG00000084710",26.0125454637684,-2.11765140565494,0.513557207192417,-4.12349661536638,3.73163945941328e-05,0.000677338552324191,"EFR3B"
"ENSG00000142875",1028.01819791706,-0.612531537326166,0.14855280763338,-4.12332521400646,3.73441856184021e-05,0.000677338552324191,"PRKACB"
"ENSG00000102996",168.083826031282,1.2688706462757,0.30784929119283,4.12172671036265,3.76043148944132e-05,0.0006812408481769,"MMP15"
"ENSG00000105486",169.526609785985,-1.11545611201004,0.270910125074586,-4.1174397291461,3.83104674432977e-05,0.00069072860646279,"LIG1"
"ENSG00000125970",2091.87967105203,-0.431262543681256,0.104735235149221,-4.11764525154136,3.82763284277269e-05,0.00069072860646279,"RALY"
"ENSG00000154217",194.499919189598,0.959998138426485,0.233116255070838,4.11810895870289,3.81994087771177e-05,0.00069072860646279,"PITPNC1"
"ENSG00000196305",3000.26898668304,-0.690899986993426,0.167783806268096,-4.1177989840656,3.82508110306178e-05,0.00069072860646279,"IARS"
"ENSG00000143322",1187.01226451479,0.66484679696619,0.161507786827408,4.11649995350791,3.8466940735734e-05,0.000692725109919965,"ABL2"
"ENSG00000100906",568.897778757053,0.856632593541354,0.208112879476623,4.11619211504677,3.85183278178888e-05,0.000692826692163808,"NFKBIA"
"ENSG00000132589",2015.72786644991,0.526931300774873,0.128025729312146,4.11582346459542,3.85799519076979e-05,0.000693111947380883,"FLOT2"
"ENSG00000123352",639.100759189755,-0.561491654774304,0.136690754295654,-4.10775152765513,3.99529577397547e-05,0.000716928370815859,"SPATS2"
"ENSG00000119523",802.028795708802,0.389964593136266,0.0950629113280237,4.10217389398748,4.09286477618235e-05,0.000733567302192682,"ALG2"
"ENSG00000188428",267.477201566379,-0.690454406051206,0.168341293973012,-4.10151537840678,4.10453222242432e-05,0.000734788894900902,"BLOC1S5"
"ENSG00000183496",190.04571921043,-1.67687171148586,0.408960615740005,-4.10032567182929,4.12569126103501e-05,0.000737704771527452,"MEX3B"
"ENSG00000166260",910.725434468954,0.906091473650674,0.221175122008822,4.0967151523241,4.19054013702968e-05,0.000748416631784369,"COX11"
"ENSG00000068383",1410.80861574652,1.29756279448949,0.316879670099723,4.09481237493443,4.22510406836032e-05,0.000752152840062388,"INPP5A"
"ENSG00000100380",6325.85757052382,-0.303030881093816,0.0739957915703793,-4.09524480599138,4.2172252945367e-05,0.000752152840062388,"ST13"
"ENSG00000158467",546.366755633475,-0.815676165616006,0.199200792875322,-4.09474356925141,4.22635897585402e-05,0.000752152840062388,"AHCYL2"
"ENSG00000078699",508.578156051852,-0.592660143372256,0.144816901281798,-4.09247911070134,4.26785701834701e-05,0.000758646649564149,"CBFA2T2"
"ENSG00000133121",1034.18962663301,0.708181547114788,0.173112445965503,4.09087598043593,4.2974690680607e-05,0.000763014877324494,"STARD13"
"ENSG00000170899",431.570178945163,-0.70612242225858,0.172699342745209,-4.08873833006043,4.33725777367665e-05,0.000769177622743945,"GSTA4"
"ENSG00000121753",515.009318318253,-0.684756334147776,0.167536617819695,-4.08720399790283,4.36603190439643e-05,0.000773374891135484,"ADGRB2"
"ENSG00000145431",1030.09209014272,-0.829061622084854,0.202975487043528,-4.08454062192771,4.41641002502087e-05,0.000781384694263331,"PDGFC"
"ENSG00000161011",17777.229851117,-0.629043930199255,0.154052886884238,-4.08329855364506,4.44009198273572e-05,0.000784658028921033,"SQSTM1"
"ENSG00000100302",35.9024357827501,-1.98953964488073,0.487303341753065,-4.08275395305806,4.4505135766592e-05,0.000785583078304237,"RASD2"
"ENSG00000100647",850.433231758249,0.678017136904249,0.16608875025372,4.08225804498197,4.46002355840359e-05,0.000785924889764004,"SUSD6"
"ENSG00000109339",761.557092139261,-0.761778520953519,0.186619950461583,-4.08197794002917,4.4654036187803e-05,0.000785924889764004,"MAPK10"
"ENSG00000156675",1636.12089117043,1.45131770839938,0.355554607364348,4.08184194027944,4.46801802632425e-05,0.000785924889764004,"RAB11FIP1"
"ENSG00000122299",1477.79900026461,0.502700289120667,0.123316166495402,4.07651570274372,4.57155696443798e-05,0.000803204526988552,"ZC3H7A"
"ENSG00000184564",43.0620230480362,-2.97365689519998,0.729737546965855,-4.07496764770296,4.60207445255576e-05,0.000807629404217347,"SLITRK6"
"ENSG00000106948",547.479212078056,-0.910375357666883,0.223485680041188,-4.07352881624944,4.63061190723084e-05,0.000811696959895961,"AKNA"
"ENSG00000104093",723.020963286166,-0.505522725412009,0.124137976509185,-4.07226490738396,4.6558183573643e-05,0.000815171896211356,"DMXL2"
"ENSG00000142327",1040.76401732274,0.545351133522561,0.133988980067915,4.07011929821498,4.69890693913051e-05,0.000821766115394129,"RNPEPL1"
"ENSG00000129128",3708.19453774392,0.834937035540303,0.205506182296011,4.06283171733325,4.84809812562205e-05,0.000846879424596838,"SPCS3"
"ENSG00000219481",952.807542286314,-0.674701120795017,0.16616541046705,-4.06041858470182,4.8984816482269e-05,0.000854694753023001,"NBPF1"
"ENSG00000104313",102.188579993028,-0.97536831458781,0.240245189641178,-4.05988696816193,4.90964773447995e-05,0.000855657249006891,"EYA1"
"ENSG00000142227",2295.64729975589,-0.550807683598198,0.135715229167391,-4.05855471767897,4.93773645064788e-05,0.000859563431552437,"EMP3"
"ENSG00000104047",1678.16093429181,-0.463221748649304,0.114182620448998,-4.05684986758744,4.9739031656725e-05,0.000864865251941561,"DTWD1"
"ENSG00000120942",291.569810256613,0.673558296310405,0.166281161182583,4.05071922471609,5.10604466659628e-05,0.000886823927472485,"UBIAD1"
"ENSG00000067113",1761.91047826907,-0.901636029468026,0.222743773685106,-4.04786187533427,5.16876318643961e-05,0.000895662682592996,"PLPP1"
"ENSG00000099849",41.6031871944642,1.34381412768268,0.331959859405267,4.04812235458296,5.16301558863773e-05,0.000895662682592996,"RASSF7"
"ENSG00000260549",78.3518099819245,0.913981643004529,0.226225203842191,4.04014065400997,5.34191551028315e-05,0.000924609261751296,"MT1L"
"ENSG00000135048",957.33779277493,0.856533689769701,0.2120951925297,4.03843990782468,5.38078734941768e-05,0.00093027425122067,"TMEM2"
"ENSG00000138185",883.697564675488,-0.45128720464457,0.111768477602828,-4.03769662362434,5.39785969610566e-05,0.000932161745695783,"ENTPD1"
"ENSG00000145386",194.391353411548,1.0165303671135,0.252012324528836,4.03365338982532,5.49163044501289e-05,0.000947274978242827,"CCNA2"
"ENSG00000164330",893.415644706184,0.983499576327033,0.244139749785962,4.02842870605573,5.61508829040829e-05,0.000967468852767161,"EBF1"
"ENSG00000067900",2681.71327474107,0.517427792793715,0.128453700146636,4.02812680524614,5.62230187914062e-05,0.000967610931358917,"ROCK1"
"ENSG00000109775",373.655383457226,-0.48548298499848,0.12053865780391,-4.02761233485985,5.63461481443763e-05,0.000968629300393393,"UFSP2"
"ENSG00000187079",8379.32143333662,0.735507764396401,0.182648544131087,4.02690187263975,5.6516604643829e-05,0.000970458024184569,"TEAD1"
"ENSG00000171604",690.973438416552,-0.593340182253207,0.147393313444368,-4.02555698347304,5.68406133070239e-05,0.000974916295056485,"CXXC5"
"ENSG00000135604",21.8444407968503,2.51205597684808,0.624235891229273,4.024209456943,5.71670214593012e-05,0.000979405588236558,"STX11"
"ENSG00000102524",61.3208583705836,-1.09685533127703,0.27297926718393,-4.01809024763036,5.86717272895041e-05,0.0010040489376266,"TNFSF13B"
"ENSG00000143811",716.421895117449,0.436937344860832,0.108826907913813,4.01497527805228,5.94520261429339e-05,0.00101625387803017,"PYCR2"
"ENSG00000164171",847.020591560988,-0.960172554663194,0.239166815269545,-4.01465627069149,5.95324897757797e-05,0.00101648202666763,"ITGA2"
"ENSG00000123411",243.779202676457,-0.571784199724018,0.142455624045587,-4.0137706289577,5.97564172256925e-05,0.00101915646270621,"IKZF4"
"ENSG00000188878",174.480157095274,-0.561152402634164,0.139833495642222,-4.01300418084327,5.99508510887772e-05,0.0010213224294033,"FBF1"
"ENSG00000182551",1548.11201897203,0.631804568525276,0.15765495921303,4.00751471237613,6.13610402908268e-05,0.00104417185978042,"ADI1"
"ENSG00000184898",756.855217463227,-0.676806715838035,0.168964826433509,-4.00560714394823,6.18583861156e-05,0.00105145371236898,"RBM43"
"ENSG00000156050",196.734583063372,-0.743835371988822,0.185816335156202,-4.00306771395278,6.25263965322786e-05,0.00106161690076386,"FAM161B"
"ENSG00000205765",1156.64047276682,0.389813726446765,0.0973891489299506,4.00264024000402,6.263951519815e-05,0.00106234653715116,"C5orf51"
"ENSG00000109654",1322.98666494407,-0.890617709665526,0.222605490854928,-4.0008793414981,6.31075322014924e-05,0.00106908677314497,"TRIM2"
"ENSG00000240303",1083.99592058352,-0.609919882323139,0.152470172062374,-4.00025706059824,6.32737140731657e-05,0.00107070435713754,"ACAD11"
"ENSG00000271254",841.251022733698,-0.834992409362465,0.208781516025806,-3.99935983441781,6.35140502315853e-05,0.00107357175307741,"LOC102724250"
"ENSG00000185122",1187.34656938723,0.44925684703441,0.11244174240985,3.99546322749846,6.45678791103049e-05,0.00109016781396384,"HSF1"
"ENSG00000176148",490.633692441163,0.439503481996567,0.110091132278229,3.99217877863068,6.54689840207295e-05,0.00110415118373491,"TCP11L1"
"ENSG00000153936",2068.23080136549,0.949285374599486,0.23810452092954,3.98684313466018,6.69582634041022e-05,0.00112801212375431,"HS2ST1"
"ENSG00000145390",8772.6510358532,2.38067502360023,0.597790203433032,3.98245908000553,6.82058707995068e-05,0.00114775323695392,"USP53"
"ENSG00000123685",43.7815042516856,2.01829201443139,0.506972391901568,3.98106888397042,6.86060622132576e-05,0.00115320622887879,"BATF3"
"ENSG00000121691",2105.15535143999,0.771098495117524,0.193792101170537,3.97899857868282,6.92061546369261e-05,0.00116200356094927,"CAT"
"ENSG00000168792",440.601670105704,0.674108304102124,0.169477973885813,3.97755701608935,6.96269308080009e-05,0.00116777393918845,"ABHD15"
"ENSG00000106772",5611.35118512175,0.721131202719314,0.181389918500419,3.97558590180219,7.02061959653491e-05,0.0011761867675832,"PRUNE2"
"ENSG00000197217",1659.06085982508,0.449998031352078,0.11320577870098,3.9750447063369,7.03660368326399e-05,0.00117756201970202,"ENTPD4"
"ENSG00000240771",1308.42168304723,0.533465205860047,0.134217599289497,3.97462932345708,7.04889526958175e-05,0.0011783169851856,"ARHGEF25"
"ENSG00000132740",321.815140480919,1.10595083477567,0.278310506675874,3.97380195230531,7.07343853939001e-05,0.00118111606040862,"IGHMBP2"
"ENSG00000185112",579.750625298669,1.23795795203891,0.31155106824013,3.97353139898321,7.08148180086456e-05,0.00118115684883363,"FAM43A"
"ENSG00000150938",11674.9790619195,1.04745327610125,0.263670275479312,3.97258763505723,7.10960667753919e-05,0.00118454337878252,"CRIM1"
"ENSG00000011485",1024.18238104288,0.541651170790731,0.13636133885699,3.97217551052936,7.12192141624501e-05,0.00118529120713221,"PPP5C"
"ENSG00000131148",395.701224753843,0.514366783977929,0.129605428650492,3.96871326559189,7.22617689067351e-05,0.00120000492334704,"EMC8"
"ENSG00000246705",700.491044670406,0.77732328866818,0.195852683746986,3.96891823893704,7.21996472503957e-05,0.00120000492334704,"H2AFJ"
"ENSG00000197879",8271.73629159623,0.523724913721929,0.13205927684563,3.96583205838796,7.3140349366004e-05,0.0012132646124295,"MYO1C"
"ENSG00000163554",15.8616542910259,-3.27370941723069,0.825539740639122,-3.96553824858417,7.32305076866461e-05,0.00121343111478584,"SPTA1"
"ENSG00000120802",527.465716459401,-0.572328245664084,0.14447690609583,-3.96138221069369,7.45171400149169e-05,0.00123340118636712,"TMPO"
"ENSG00000135446",1921.53408569472,-0.72235955087661,0.182486903508297,-3.95841858779617,7.54476487501595e-05,0.00124743956366939,"CDK4"
"ENSG00000124422",5111.00474843258,-0.414291698914103,0.104698172293436,-3.95700984877725,7.58938028878208e-05,0.00125344781323451,"USP22"
"ENSG00000168884",664.528543304806,0.573758312072038,0.145032263792684,3.95607361471097,7.61916912343017e-05,0.00125699691039597,"TNIP2"
"ENSG00000142279",681.414026375336,0.801440254070326,0.202646503633722,3.9548684023629,7.65767902234476e-05,0.00126197550373679,"WTIP"
"ENSG00000167992",255.217068557592,-1.36412676129189,0.345601978806725,-3.94710344541972,7.91023851695671e-05,0.00130218002542728,"VWCE"
"ENSG00000095585",25.0798181696011,-2.70620712125344,0.686327492511439,-3.94302596177631,8.04599415457933e-05,0.00132308991825303,"BLNK"
"ENSG00000155893",444.510801745124,-0.767767905108273,0.194729620193108,-3.94273816354646,8.05565884467271e-05,0.00132324244254412,"PXYLP1"
"ENSG00000073111",166.135682366906,-0.686524524184088,0.174176964577203,-3.94153455280701,8.09619691113357e-05,0.00132846047908037,"MCM2"
"ENSG00000166347",1008.67919900532,0.581757396616729,0.147616096489947,3.94101598978636,8.11372167885255e-05,0.00132989518210197,"CYB5A"
"ENSG00000070388",10.7747815623296,2.50365678720536,0.635518887550809,3.93954740960425,8.16354691236453e-05,0.00133661532959741,"FGF22"
"ENSG00000138802",1247.33880424721,0.491433181535943,0.124865848407156,3.93568928417884,8.29582486492819e-05,0.00135680634534922,"SEC24B"
"ENSG00000106086",475.13757763951,0.710133116379268,0.180500961285385,3.93423453992854,8.34622545470942e-05,0.00136172985825787,"PLEKHA8"
"ENSG00000107796",5782.98458788473,1.10058102416292,0.279755706451737,3.93407890806613,8.35163452725904e-05,0.00136172985825787,"ACTA2"
